"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @StephenAtHome: Cheer up, Mr. Trump: Your inauguration crowds may not have been huge, but the petition to release your taxes broke the W<U+2026>",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150558478336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saintemily3",14444,TRUE,FALSE,NA,NA
"2","Trump Plans To Ban Controversial Flashlight! Manufactures Gives Away Inventory For FREE - https://t.co/Tal6OstQCj https://t.co/5P54rHmFUf",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150419963906",NA,"<a href=""http://flu7sg2vvc.com"" rel=""nofollow"">vo0foow4 h5mbn8jzg heseqt</a>","ImAudreyParker",0,FALSE,FALSE,NA,NA
"3","RT @CitizenCohn: GOP pressuring insurers to say Obamacare is failing -- via @NoamLevey https://t.co/Kp1JvtRJkK https://t.co/VsjyuPA04u",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150399094785",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rottweilersrule",602,TRUE,FALSE,NA,NA
"4","RT @FrankConniff: Trump's ""extreme vetting"" policy prevents non-Christian refugees from entering the country that used to be America.",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150365560833",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mst3ktrace",103,TRUE,FALSE,NA,NA
"5","RT @LibyaLiberty: Imagine leaving for a week long trip and then suddenly finding yourself a refugee. Donald Trump is creating his own refug<U+2026>",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150352908290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RosakaM",524,TRUE,FALSE,NA,NA
"6","RT @JoyAnnReid: ICYM what @maddow said, NONE of the countries on Trump's Muslim ban list have been the source of terrorist attackers in the<U+2026>",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150273286144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimothyHollems",3756,TRUE,FALSE,NA,NA
"7","RT @internetofshit: there's something beautiful about a billionaire/president using an ancient insecure android phone https://t.co/wuhhh0dA<U+2026>",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150218739713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erhardtvan",175,TRUE,FALSE,NA,NA
"8","Refugees Detained at U.S. Airports, Prompting Legal Challenges to Trump<U+2019>s Immigration Order https://t.co/gHK7Ezl8lt",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150130610176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SonjaMc",0,FALSE,FALSE,NA,NA
"9","RT @Elisee_Joy: Trump faut vraiment lui confisqu<U+00E9> ces stylos , il signe tout et n'importe quoi depuis une semaine . <U+00C7><U+00E0> devient dangereux .",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343150025736192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","_Jebrille",6,TRUE,FALSE,NA,NA
"10","RT @TimOBrien: Which countries escape Trump's immigration ban? The ones where he does business. Via @CalebMelby &amp; team: https://t.co/Y8OGdI<U+2026>",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343149992198144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beccagrawl",174,TRUE,FALSE,NA,NA
"11","RT @ddale8: Legal filing: this Iraqi was detained under Trump's order after landing in New York. https://t.co/aR0UPVgxwd https://t.co/rJrzr<U+2026>",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343149933461505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good_Lt",27,TRUE,FALSE,NA,NA
"12","RT @Pormiyporti: Trump manipula a EPN como a su mu<U+00F1>eco de trapo @# https://t.co/mm9XBgRMji",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343149849579521",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","TigreCeballos",1,TRUE,FALSE,NA,NA
"13","RT @NkirukaNistoran: Dallas High School Teacher Posts Video ""Shooting"" Trump With Squirt Gun In Classroom https://t.co/tT6Clywp20",FALSE,0,NA,2017-01-28 14:01:55,FALSE,NA,"825343149778333696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OgbonnaIgwe3",38,TRUE,FALSE,NA,NA
