"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @OhSnapTheDonald: I straight up feel safer every day I wake up now because of this man. Thank you @POTUS! <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/v2mpCZcNUy",FALSE,0,NA,2017-01-28 09:12:42,FALSE,NA,"825270366176210944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randiann3_randi",1,TRUE,FALSE,NA,NA
"2","RT @newchineke4Biaf: @biafra_tv @POTUS @MBuhari @BarackObama @David_Cameron terrorist as A president. Since he took over more ppl has died<U+2026>",FALSE,0,NA,2017-01-28 09:12:42,FALSE,NA,"825270365081497601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NnamJohn1",1,TRUE,FALSE,NA,NA
"3","@WhiteHouse @POTUS you seem hellbent on making a mess of our State Department. Who do work for? Putin? Give him a call he has orders 4U!",FALSE,0,"WhiteHouse",2017-01-28 09:12:41,FALSE,"824282315002150913","825270362548092928","822215673812119553","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edjcox1",0,FALSE,FALSE,NA,NA
"4","@POTUS you are such a class act, flip flop, now just a puppet of your fascist advisors, taking away choice, no cons<U+2026> https://t.co/ZopvN7gaIa",FALSE,0,"POTUS",2017-01-28 09:12:41,TRUE,NA,"825270360560037888","822215679726100480","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiTTNo5",0,FALSE,FALSE,NA,NA
"5","@alfusrname they loved our country, citizenship meant everything to them. I can't even imagine what my grandmother would say about @POTUS.",FALSE,0,"alfusrname",2017-01-28 09:12:40,FALSE,"825269388735569920","825270357783363584","276543666","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alfusrname",0,FALSE,FALSE,NA,NA
"6","RT @scottisbell_: Today @realDonaldTrump became @POTUS What a historic &amp; incredible moment in history. Performing in DC is a dream come tru<U+2026>",FALSE,0,NA,2017-01-28 09:12:39,FALSE,NA,"825270352066519040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scottisbell_",162,TRUE,FALSE,NA,NA
"7","RT @ElizabethDrewOH: Trump's first network interview as POTUS drew 7.5 m viewers while Obama's drew 17m, but that was because of all those<U+2026>",FALSE,0,NA,2017-01-28 09:12:38,FALSE,NA,"825270348119625729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DemforceVanessa",10144,TRUE,FALSE,NA,NA
"8","RT @RoguePOTUSStaff: When well intended patriots disagree, that's democracy. When POTUS says it's not fact until he approves it, that's tyr<U+2026>",FALSE,0,NA,2017-01-28 09:12:38,FALSE,NA,"825270347142406144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SerbiKraine",8986,TRUE,FALSE,NA,NA
"9","@Geodan333 @SkyNews @bbclaurak @POTUS why cos your corrupt President wouldn't dare question Vlad on anything? #AmericaTurnedRed",FALSE,0,"Geodan333",2017-01-28 09:12:37,FALSE,"825053160242806784","825270345435320320","252097435","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomtucker68",0,FALSE,FALSE,NA,NA
"10","RT @RoguePOTUSStaff: When well intended patriots disagree, that's democracy. When POTUS says it's not fact until he approves it, that's tyr<U+2026>",FALSE,0,NA,2017-01-28 09:12:36,FALSE,NA,"825270341937283072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SommersCary",8986,TRUE,FALSE,NA,NA
