"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @BrittPettibone: Another day, another Leftist journalist calling for the assassination of President Donald Trump. Secret Service, anyone<U+2026>",FALSE,0,NA,2017-01-30 05:07:51,FALSE,NA,"825933520421818368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunte_ethan",639,TRUE,FALSE,NA,NA
"12","RT @MilanShevaLive: Nazanin Zinouri<U+00A0><U+0E2A><U+0E32><U+0E27><U+0E27><U+0E34><U+0E28><U+0E27><U+0E30><U+0E08><U+0E32><U+0E01> South Carolina<U+00A0><U+0E17><U+0E33><U+0E07><U+0E32><U+0E19><U+0E43><U+0E19><U+0E2A><U+0E2B><U+0E23><U+0E31><U+0E10><U+0E2F> 7 <U+0E1B><U+0E35> <U+0E01><U+0E25><U+0E31><U+0E1A><U+0E44><U+0E1B><U+0E40><U+0E22><U+0E35><U+0E48><U+0E22><U+0E21><U+0E1E><U+0E48><U+0E2D>-<U+0E41><U+0E21><U+0E48><U+0E17><U+0E35><U+0E48><U+0E2D><U+0E34><U+0E2B><U+0E23><U+0E48><U+0E32><U+0E19> 3 <U+0E27><U+0E31><U+0E19> <U+0E02><U+0E32><U+0E01><U+0E25><U+0E31><U+0E1A><U+0E16><U+0E39><U+0E01><U+0E2B><U+0E49><U+0E32><U+0E21><U+0E40><U+0E02><U+0E49><U+0E32><U+0E2A><U+0E2B><U+0E23><U+0E31><U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933520283398145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","jtgofukyourself",831,TRUE,FALSE,NA,NA
"13","RT @CBSNews: ""As a New Yorker, I am a Muslim,"" Gov. Cuomo said Sunday, denouncing Pres. Trump's travel ban. ""As a New Yorker, I am Jewish.<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933520136597504",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Big_G_09",1379,TRUE,FALSE,NA,NA
"14","@realTonaldTrump 
You are a bogus Trump account.  Shitstain!",FALSE,0,"realTonaldTrump",2017-01-30 05:07:50,FALSE,"825369091229753344","825933520082173953","803693995335487488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CBAStepUp",0,FALSE,FALSE,NA,NA
"15","RT @andy_farquhar: Ticket cost for Trump impeachment &amp; 25th Amend shows is high- working with the GOP,   Pres  Pence. - but GOP civil war s<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933520073789440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","suejohnston56",2,TRUE,FALSE,NA,NA
"16","RT @Inc: Lyft Pledges $1 Million to Smack Down Donald Trump and Uber at the Same Time @ericcmack https://t.co/datoKnI4J7",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933520031735809",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LardyGag",51,TRUE,FALSE,NA,NA
"17","RT @Deniz_bzky: Arabistan sessiz
T<U+00FC>rkiye sessiz
<U+0130>ran sessiz
Endonezya sessiz
Trump'<U+0131>n M<U+00FC>sl<U+00FC>man yasa<U+011F><U+0131>na kar<U+015F><U+0131> <U+00E7><U+0131>kan <U+00FC>lkeler;
<U+0130>sve<U+00E7>
Almanya<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933520027664388",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kubatchisalih",235,TRUE,FALSE,NA,NA
"18","Siguen las protestas en varios aeropuertos por la pendejada de Trump de banear a 7 paises musulmanes. Que idiota la<U+2026> https://t.co/5Za7GWeb8N",FALSE,0,NA,2017-01-30 05:07:50,TRUE,NA,"825933520010887168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SalchiPulpito",0,FALSE,FALSE,NA,NA
"19","Trump Supporters Attacked In Oregon; One Victim Was Knocked Out<U+00A0>[VIDEO] https://t.co/ZVMiYH3EPT",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519948017664",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","DM_Healthy",0,FALSE,FALSE,NA,NA
"20","RT @CNN: In an impassioned speech to protesters on Saturday night, Sen. Cory Booker described President Trump's travel ban as <U+201C>a crime and<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519826284544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryvela29",2551,TRUE,FALSE,NA,NA
"21","RT @DanLamothe: Among veterans, raw responses to Trump<U+2019>s effort to block refugees and others from Muslim-majority countries. https://t.co/S<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519822188545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamlordvoldy",193,TRUE,FALSE,NA,NA
"22","RT @JoltedToad: For those who think the Muslim ban is about safety.
#Trump #NoBanNoWall #MuslimBan #DeleteUber #StopPresidentBannon #FakeWa<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519721467906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LalaOsman",1438,TRUE,FALSE,NA,NA
"23","RT @williamjordann: Days until achieving MAJORITY disapproval from @Gallup

Reagan: 727
Bush I: 1336
Clinton: 573
Bush II: 1205
Obama: 936<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519687806976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uselink126",34172,TRUE,FALSE,NA,NA
"24","VIDEO=&gt; VIOLENT LEFTISTS Knock Trump Supporter UNCONSCIOUS at Portland Airport <U+2013> THEN TAUNT HIM!<U+2026> https://t.co/hutKnk6IEn",FALSE,0,NA,2017-01-30 05:07:50,TRUE,NA,"825933519566221312",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PoliticsUsaNews",0,FALSE,FALSE,NA,NA
"25","RT @jrhennessy: this is insane https://t.co/PYZoFico5y https://t.co/8LC1AoU2L0",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519377539072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KristenLaBonte",693,TRUE,FALSE,NA,NA
"26","RT @StephenKing: Imagine a hooligan pouring sugar into the gas tank of an expensive and well-maintained car. Trump is that hooligan. Americ<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519306121218",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jaccuse1",15864,TRUE,FALSE,NA,NA
"27","The de-legitimizing of anything celebs have to say by saying ""they are why Trump won"" is so moronic it makes me want to bash my head in.",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519247507457",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dan_sostek",0,FALSE,FALSE,NA,NA
"28","RT @Deadline: SAG Awards &amp; Politics: Mahershala Ali, Taraji P. Henson, Denzel Washington, Lily Tomlin &amp; Others Speak Their Mind https://t.c<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519243341824",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","COA_Films",9,TRUE,FALSE,NA,NA
"29","Malia Obama joins Dakota Access Pipeline protests at Sundance Festival https://t.co/ZXJLsg7tKB",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519230816256",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","UTRonSchindler",0,FALSE,FALSE,NA,NA
"30","RT @GQMagazine: .@KeithOlbermann explains how the media should be covering Donald Trump https://t.co/X6ASq1PXxW",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519213981696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AvatharProps",2523,TRUE,FALSE,NA,NA
"31","RT @AP: Oscar-nominated Iranian director says he will not attend Oscars because of a travel ban imposed by Trump. https://t.co/3ZrOv1CcbF",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519172022272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phlygerl",338,TRUE,FALSE,NA,NA
"32","RT @SandraTXAS: There is no way to vet refugees ~Chair of Comm. Homeland Security

#NoBanNoWall
#sagawards 
#MAGA
#Trump working to keep Am<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519146848257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","web61",156,TRUE,FALSE,NA,NA
"33","RT @matthewferner: It took Donald Trump eight days to bring the U.S. to the brink of a constitutional crisis https://t.co/cQyOoFSPdX via @N<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519125938176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Serenity2b",34,TRUE,FALSE,NA,NA
"34","RT @AndreaChalupa: Trump Has Illegally Bypassed Senate Consent on Bannon Appointment to NSC https://t.co/AiA8cZ5Kpl",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933519004254211",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ocampoc10",202,TRUE,FALSE,NA,NA
"35","RT @IamRobDevon: Y'all chanting: ""FUCK TRUMP! FUCK PENCE!"" 
Me: 
https://t.co/CBit35KOb5",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518953930752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Awaz__",1179,TRUE,FALSE,NA,NA
"36","RT @KirkWJohnson: Those in airports had tickets ripped up in front of their faces.  They were told that President Trump doesn<U+2019>t want them i<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518924451840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JonathanTaplin",724,TRUE,FALSE,NA,NA
"37","RT @MilanShevaLive: Nazanin Zinouri<U+00A0><U+0E2A><U+0E32><U+0E27><U+0E27><U+0E34><U+0E28><U+0E27><U+0E30><U+0E08><U+0E32><U+0E01> South Carolina<U+00A0><U+0E17><U+0E33><U+0E07><U+0E32><U+0E19><U+0E43><U+0E19><U+0E2A><U+0E2B><U+0E23><U+0E31><U+0E10><U+0E2F> 7 <U+0E1B><U+0E35> <U+0E01><U+0E25><U+0E31><U+0E1A><U+0E44><U+0E1B><U+0E40><U+0E22><U+0E35><U+0E48><U+0E22><U+0E21><U+0E1E><U+0E48><U+0E2D>-<U+0E41><U+0E21><U+0E48><U+0E17><U+0E35><U+0E48><U+0E2D><U+0E34><U+0E2B><U+0E23><U+0E48><U+0E32><U+0E19> 3 <U+0E27><U+0E31><U+0E19> <U+0E02><U+0E32><U+0E01><U+0E25><U+0E31><U+0E1A><U+0E16><U+0E39><U+0E01><U+0E2B><U+0E49><U+0E32><U+0E21><U+0E40><U+0E02><U+0E49><U+0E32><U+0E2A><U+0E2B><U+0E23><U+0E31><U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518895079424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimsiri_m",831,TRUE,FALSE,NA,NA
"38","No No please no!

https://t.co/Mzjd44xNhX https://t.co/Zaw9X2LTSE",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518521847808",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","happymalki",0,FALSE,FALSE,NA,NA
"39","DA: Man kicked Muslim woman at JFK airport, said 'Trump is here now' https://t.co/xnDJycQcvt",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518517760000",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TheGrayOne487",0,FALSE,FALSE,NA,NA
"40","RT @BRedLove: I don't know why anyone who voted for trump is surprised he's doing exactly what he said he'd do.",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518500929537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BestInTheGalaxy",1,TRUE,FALSE,NA,NA
"41","RT @StocksAlotTEMP: Trump you say?

""They started to fire, and as they shot they<U+00A0>yelled, 'Allahu akbar""

 Quebec City mosque shooting https<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518337253376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveandbass",152,TRUE,FALSE,NA,NA
"42","RT @ConstanceQueen8: Judge Who Blocked Trump's Order Was Nominated By OBAMA On Recommendation Of CHUCK SCHUMER https://t.co/4Vn7Cj0YqO",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518257664000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteelersMom92",283,TRUE,FALSE,NA,NA
"43","Does Trump follow any laws? It's like they don't apply to him. https://t.co/iY5ubZn50K",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518249218048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pam1Sadge",0,FALSE,FALSE,NA,NA
"44","RT @thirdeyesquints: Obama deported 2.5 million illegal residents in 8 years.

Trump banned 218 million people, including legal residents o<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518211530754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Les_Shooters",10,TRUE,FALSE,NA,NA
"45","RT @TheTrumpLady: TRUMP The NEGOTIATOR!  
Saudi King Salman Agreed To 
Safe Zones In Syria-Yemen
To Protect Syrian Refugees
https://t.co/Qf<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933518102425601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PPennypacker",653,TRUE,FALSE,NA,NA
"46","Elon Musk really isn't as aligned with Trump on manufacturing as it seems: Elon Musk is<U+2026> https://t.co/PucJNV9lhz",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517993283584",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","buyerscloud",0,FALSE,FALSE,NA,NA
"47","#Trump be spinning too many #AlternativeFacts https://t.co/9tpOQbW4DU",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517955723265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freepressmusic",0,FALSE,FALSE,NA,NA
"48","RT @mch7576: Opinion: The Opinion of Leading Psychologists Is That Trump Is Mentally Deranged via @politicususa https://t.co/f5A0g5nYam",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517943095296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausetkmt",54,TRUE,FALSE,NA,NA
"49","The long history of ""Nazi punching""<U+2014>and the return of the ""antifas"" in the time of Trump https://t.co/7J3M9GRlJv via @motherjones",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517779406849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","auxiliarity",0,FALSE,FALSE,NA,NA
"50","RT @CNN: Sen. Schumer, fighting back tears: <U+201C>This executive order was mean-spirited and un-American<U+2026> It must be reversed<U+201D> https://t.co/7z7s<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517695639552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darshvader95",311,TRUE,FALSE,NA,NA
"51","RT @MarinaDiamandis: I can't imagine Trump reading any book, let alone a bible. His ego is too big to sit down quietly reading the thoughts<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517653618688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lav_menace",2800,TRUE,FALSE,NA,NA
"52","RT @ABC: Pres. Trump gives controversial adviser Stephen Bannon seat at Security Council Principals meetings. https://t.co/gAm0u2Wan5 https<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517649489920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jawahir222",78,TRUE,FALSE,NA,NA
"53","RT @MotherJones: ""Immoral,"" ""stupid,"" and ""counterproductive"": National security experts slam Trump's ""Muslim ban"" https://t.co/yypc7TeCv0",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517402042369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SewCheryl",236,TRUE,FALSE,NA,NA
"54","Donald Trump<U+2019>s immigration ban hits Muslim-majority countries (except those linked to his business)
https://t.co/A4OYogsys5",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517330604033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hotcupsoftea",0,FALSE,FALSE,NA,NA
"55","RT @ParanoiaStory: The Simpsons predicted a Donald Trump presidency over 15 years ago in an episode from the year 2000 https://t.co/Y7c27UA<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517204885504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Iemerra",139,TRUE,FALSE,NA,NA
"56","RT @aravosis: If that were the case, most of Trump's staff would be on a plane to Damascus. https://t.co/2CdyHpnBHf",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933517125087232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stinginthetail",29,TRUE,FALSE,NA,NA
"57","RT @foxnation: .@realDonaldTrump Announces Manufacturing Revival Team https://t.co/OEM51Zenpx",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516991033345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TexasRetTeacher",88,TRUE,FALSE,NA,NA
"58",".@WorldWrap: Donald #Trump Backtracks On #MuslimBan  https://t.co/amffh67Gb1",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516902891521",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","mickeyblk09",0,FALSE,FALSE,NA,NA
"59","Chicago<U+2019>s Archbishop Calls President Trump<U+2019>s Immigration Order <U+2018>a Dark Moment in U.S. History<U+2019> - TIME https://t.co/ke58xABvsh",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516852576256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinnydelacruz",0,FALSE,FALSE,NA,NA
"60","RT @SMArikat: Hours after landing in U.S., Cleveland Clinic doctor forced to leave by Trump<U+2019>s order https://t.co/P9Qqb9Ah6y",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516814811138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SalinaQattan",8,TRUE,FALSE,NA,NA
"61","RT @ParanoiaStory: The Simpsons predicted a Donald Trump presidency over 15 years ago in an episode from the year 2000 https://t.co/Y7c27UA<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516798119938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlyssaaKrimmel",139,TRUE,FALSE,NA,NA
"62","RT @williamjordann: Days until achieving MAJORITY disapproval from @Gallup

Reagan: 727
Bush I: 1336
Clinton: 573
Bush II: 1205
Obama: 936<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516768759808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoctorAdmirals",34172,TRUE,FALSE,NA,NA
"63","RT @thehyphykordei: fuck trump fuck pence! https://t.co/jHLlGjdFKn",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516768690176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nadjnemorales",10211,TRUE,FALSE,NA,NA
"64","RT @harrysiegel: Morning reup: I've never seen government attorneys as unprepared to defend the merits of a policy as they were with Trump'<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516722601984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiReynard",1342,TRUE,FALSE,NA,NA
"65","The latest The Cassie ST Daily! https://t.co/RAkBAMvILN Thanks to @rightnowinc @junkeedotcom #trump #immigration",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516701650945",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","CassieST",0,FALSE,FALSE,NA,NA
"66","RT @LisaBloom: What happens when unqualified blowhard gets the job instead of woman with 30 years of experience: amateur hour. https://t.co<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516672110592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stroppy_Girl",438,TRUE,FALSE,NA,NA
"67","RT @THR: David Harbour uses 'Stranger Things' win to diss Trump: ""We will shelter freaks and outcasts"" https://t.co/GbdAsb8jYb #SAGawards h<U+2026>",FALSE,0,NA,2017-01-30 05:07:50,FALSE,NA,"825933516449918981",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yacrzy",3056,TRUE,FALSE,NA,NA
